,C=O/ M,O=CO/ M,O=CCO/ M,O=C(CO)CO/ M,O=C[C@H](O)CO/ M,OCC(O)CO/ M,OC[C@H](O)[C@H](O)CO/ M,OC[C@@H](O)[C@H](O)CO/ M,O=CC(O)(CO)CO/ M,O=C[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)CO/ M,OC1COC(O)CO1/ M,O=C[C@@H](O)[C@H](O)CO/ M,O=C(CO)C(O)(CO)CO/ M,O=C([C@H](O)CO)[C@H](O)CO/ M,O=C([C@@H](O)CO)[C@H](O)CO/ M,O=C[C@@](O)(CO)[C@H](O)CO/ M,O=C[C@](O)(CO)[C@H](O)CO/ M,O=C[C@H](O)C(O)(CO)CO/ M,O=C[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C(CO)[C@@H](O)[C@H](O)CO/ M,OC[C@H](O)C(O)[C@@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@@H](O)[C@H](O)CO/ M,CCCCCCCCCCCC/ M,O=C(CO)[C@](O)(CO)[C@H](O)CO/ M,O=C(CO)[C@@](O)(CO)[C@H](O)CO/ M,O=C(CO)[C@H](O)C(O)(CO)CO/ M,O=C([C@@H](O)CO)[C@H](O)[C@H](O)CO/ M,O=C([C@@H](O)CO)[C@@H](O)[C@H](O)CO/ M,O=C([C@H](O)CO)[C@H](O)[C@H](O)CO/ M,O=C([C@@H](O)[C@@H](O)CO)[C@H](O)CO/ M,O=C([C@@H](O)[C@H](O)CO)[C@H](O)CO/ M,O=C([C@@H](O)CO)[C@H](O)[C@@H](O)CO/ M,O=C([C@H](O)CO)C(O)(CO)CO/ M,O=C[C@@](O)(CO)[C@@H](O)[C@H](O)CO/ M,O=C[C@](O)(CO)[C@@H](O)[C@H](O)CO/ M,O=C[C@@](O)(CO)[C@H](O)[C@H](O)CO/ M,O=C[C@](O)(CO)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@](O)(CO)[C@H](O)CO/ M,O=C[C@H](O)[C@@](O)(CO)[C@H](O)CO/ M,O=C[C@@H](O)[C@](O)(CO)[C@H](O)CO/ M,O=C[C@@H](O)[C@@](O)(CO)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)C(O)(CO)CO/ M,O=C[C@@H](O)[C@@H](O)C(O)(CO)CO/ M,O=C[C@@](O)(CO)C(O)(CO)CO/ M,O=C[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,OC(C(O)C(C(CO)O)O)CO/ M,OCC(O)C(O)C(O)C(O)CO/ M,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,CCCCCCCCCCCCCC/ M,O=CC(O)C(O)C(O)C(O)C(O)CO/ M,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO/ M,OC(=O)C(C)=O/ M,O=CC(=O)O/ M,OO/ M,O/ M,[OH-]/ M,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O/ M,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O/ M,OC[C@H](O)[C@@](O)(CO)[C@H](O)CO/ M,OC[C@H](O)[C@](O)(CO)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO/ M,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,OC[C@@H](O)C(O)(CO)[C@H](O)CO/ M,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)C(O)(CO)CO/ M,OC[C@@H](O)[C@H](O)C(O)(CO)CO/ M,OCC(O)(CO)C(O)(CO)CO/ M,OC[C@H](O)C(O)=C(O)[C@H](O)CO/ M,OC[C@@H](O)C(O)=C(O)[C@H](O)CO/ M,OCC(O)(CO)CO/ M,OC[C@@H](O)C(O)(CO)CO/ M,OCCO/ M,CO/ M,OC=CO/ M,OC=C(O)CO/ M,OC=C(O)[C@H](O)CO/ M,OCC(O)=C(O)CO/ M,OC=C(O)[C@H](O)[C@@H](O)CO/ M,OC=C(O)[C@H](O)[C@H](O)CO/ M,OC=C(O)C(O)(CO)CO/ M,OCC(O)=C(O)[C@H](O)CO/ M,OC=C(O)[C@](O)(CO)[C@@H](O)CO/ M,OC=C(O)[C@](O)(CO)[C@H](O)CO/ M,OC=C(O)[C@H](O)[C@@H](O)[C@@H](O)CO/ M,OC=C(O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,OC=C(O)[C@H](O)[C@H](O)[C@@H](O)CO/ M,OC=C(O)[C@H](O)[C@H](O)[C@H](O)CO/ M,OC=C(O)[C@H](O)C(O)(CO)CO/ M,OCC(O)=C(O)[C@H](O)[C@@H](O)CO/ M,OCC(O)=C(O)[C@H](O)[C@H](O)CO/ M,OCC(O)=C(O)C(O)(CO)CO/ M,CaCl2/ M,
FRN089C,0.24732365609999998,0.0,0.0,0.016927602299999997,0.0,0.0,0.0007599603333333334,0.0008067910555555556,0.020769894388888887,2.319444444444444e-05,0.0019265153333333333,0.0,0.0020109487777777778,0.0,0.000500357,0.0007709537222222222,0.0035916788888888888,0.0,0.0,0.0,0.005610170555555555,0.0,0.005463579888888889,0.0,0.0,0.0,0.0,7.5372222222222224e-06,0.0,0.0,0.0,0.0,0.005797834166666666,0.005803420555555556,0.0,0.0,0.0,0.0,0.0,0.0005676616666666668,0.0,0.007409305777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010319039444444443,0.00014524777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008962822222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN089D,0.2843447001,0.0,0.0,0.01624745465,0.0,0.0,0.00081105915,0.0009344969499999999,0.02906865995,2.4035000000000003e-05,0.00246965735,0.0,0.00132726705,0.0,0.0004993606500000001,0.0009677964499999999,0.0039290096,0.0,0.0,0.0,0.00567671405,0.0,0.0057180606999999994,0.0,0.0,0.0,0.0,7.933500000000001e-06,0.0,4.6581e-06,0.0,0.0,0.00667531435,0.0058639641499999996,0.0,0.0,0.0,0.0,0.0,0.00064202235,0.0,0.00782668695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011724042,0.000198912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013383250499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN090A,0.0,0.0,0.0,0.020126331263157896,0.0,0.0,9.023836842105262e-05,0.0,0.0,0.0,0.00016386299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8349473684210525e-05,0.0,0.0,0.0,0.0,0.0,0.004189532894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005326980894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3173684210526314e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN090B,0.0,0.0,0.0,0.014195105324764243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24578947368421e-05,0.0,0.0,0.0,0.0,0.0,0.004244083631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005662666684210528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4386315789473681e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN090C,0.0,0.0,0.0,0.011257378659644272,0.0,0.0,3.542515e-05,0.0,0.0,0.0,0.00015926695000000003,0.0,0.0,0.0,0.0,1.52605e-05,0.00015272830000000003,0.0,0.0,0.0,3.949000000000001e-06,0.0,0.0,0.0,0.0,0.0,3.6575e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.7058999999999997e-05,0.0,0.0,0.0,0.0,0.0,0.00444501445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055614696499999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2399999999999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN090D,0.0,0.0,0.0,0.00950629405462087,0.0,0.0,0.0,0.0,0.0,0.0,0.0001420394,0.0,0.0,0.0,0.0,1.7015000000000002e-05,0.00011726805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3594999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.9475e-06,0.0,0.0,0.0,0.0,0.0,0.00481509985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061326371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2739999999999997e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN091,0.11763274469999999,0.0,0.0,0.0697384643,0.0,0.0,0.0002479608947368421,0.0034058068947368427,0.02308710657894737,2.5521052631578947e-05,0.0002113828947368421,0.0,0.0,0.0,0.00041997821052631583,0.0005262904210526316,0.006135438947368421,0.0,0.0,0.0,0.0009529653684210527,0.0,0.006189067736842105,0.0,0.0,0.0,0.0,1.806842105263158e-05,0.0,0.0005761944736842105,0.0,0.0,0.0007786774210526316,0.0047137913684210525,0.0,0.0,0.0,0.0,0.0,0.0020198437368421055,0.0,0.0003018782631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006506571578947367,0.0001464957368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008418191052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN092A,0.0,0.0,0.0,0.0,0.0,0.0,0.0003999079,0.00297764105,0.0263206724,6.556000000000002e-05,0.0004149563000000001,0.0,0.0,0.0,0.00142492,0.00029634839999999996,0.004150086300000001,0.0,0.0,0.0,0.0023645311000000005,0.0,0.00549682995,0.0,0.00014518459999999999,0.0,0.0,1.5582500000000002e-05,0.0,7.764975e-05,0.0,0.0,0.0005814175,0.0028360727,0.0,0.0,0.0,0.0,0.0,0.0010207045999999999,0.0,0.00246695185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011074109000000002,0.00043817415000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023565647000000005,0.0,3.7199999999999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN092B,0.0,0.0,0.0,0.0,0.0,0.0,0.0006327097368421053,0.0018203372631578948,0.02460384315789474,7.388947368421052e-05,0.001111259947368421,0.0,0.0,0.0,0.0016041859999999998,0.0006945109473684212,0.0019361115789473687,0.0,0.0,0.0,0.004670925368421053,0.0,0.004174158421052632,0.0,0.001825639157894737,0.0,0.0,8.105263157894736e-06,0.0,0.0,0.0,0.0,4.1598736842105266e-05,0.001147391105263158,0.0,0.0,0.0,0.0,0.0,0.0007539102631578949,0.0,0.00018463631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011532456315789474,0.00017582810526315792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009457788947368422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN093A,0.0022700865000000003,0.0,0.0,0.0315086832,0.0,0.0,2.6831157894736844e-05,0.0007307773157894737,0.0003160373157894737,3.8526315789473685e-07,0.0007147118421052632,0.0,0.0,0.0,0.0,0.0,7.242105263157895e-07,0.0,0.0,0.0,0.0,0.0,0.0006483934736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005442707105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077228930000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN093B,0.0036649904000000005,0.0,0.0038344891,0.0310081122,0.0,0.0,6.721999999999999e-06,0.0009161109,0.0014526492999999995,2.938e-06,0.0008750326999999999,0.0,2.855e-06,0.0,0.0,2.41e-07,0.00013964345,0.0,0.0,0.0,1.6460999999999997e-05,0.0,0.0016500464,3.557e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045832150500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065045337000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN093C,0.0295835903,0.0,0.012006500350000001,0.030193025149999997,0.0,0.0,0.00016342375,0.0015615813000000001,0.017472411650000002,2.6190000000000003e-06,0.0008157941,0.0,0.0,0.0,0.0,0.0,0.00227222525,0.0,0.0,0.0,0.0010947298499999999,0.00014370220000000001,0.0058289525,0.0005985493000000001,0.0,0.0,0.0,0.0,0.0,3.52006e-05,0.0,0.0,2.934425e-05,0.0001382791,0.0,0.0,0.0,0.0,0.0,0.0027450179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389888055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN094A,0.0,0.0,0.00015648413180547948,0.03449341253514913,0.005517395045538779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.686499999999999e-06,1.5025e-06,0.0009804273,0.0,0.0,0.0,0.0,0.0,0.0,0.00034303649999999997,0.0034465721499999996,0.0,3.36735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034763236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008833611799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN094B,0.0,0.0,0.0009102466130533404,0.03322179462092635,0.005443664232766383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74655e-05,0.0,0.0026563466000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0015527528,0.005426380199999999,0.0,0.0001825587,0.0,0.0,8.005e-07,0.0,0.0,2.8100000000000004e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0041574473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008079023449999998,4.907e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285e-07,2.8073e-06,1.1755e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.2725e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN094C,0.0,0.0,0.011688878129105558,0.03332955059704419,0.005469084391338748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014412695,1.9935e-06,0.007551369999999999,0.0,0.0,0.0,1.045e-06,0.0,0.0,0.0049240928,0.00786302565,0.0,0.0004963031999999999,0.0,0.0,3.7950000000000003e-07,0.0,0.0,6.015e-07,6.865e-07,0.0,0.0,0.0,0.0,0.0,0.0014090747000000002,0.0,0.0,9.54e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0025773062500000004,6.122e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.496e-06,4.325e-07,0.0,0.0,0.0,0.0,3.5135000000000003e-06,0.0,0.0,3.075e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097A,0.21877857582097127,0.0,0.0,0.050705532627039,0.0,0.0,0.0,0.0001785873333333333,0.008923765666666666,0.0,0.014247392666666666,0.0,0.0,0.0,0.0,0.0009143126666666668,3.2033333333333333e-06,0.0,0.0,4.847833333333333e-05,0.006184703999999999,0.0,0.0,0.0,0.0,0.0,4.5666666666666665e-07,0.0,0.0,1.5399999999999999e-06,0.0,0.0,4.176666666666667e-05,5.6133333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.00026544866666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001171983,1.2e-05,6.133333333333333e-07,0.0,3.466666666666667e-06,0.0,0.0,0.0,3.453333333333333e-05,1.12e-06,0.0,0.0,0.0,0.0,0.0,3.3666666666666665e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097B,0.2146456740991806,0.0,0.003971043086106698,0.04755559202496579,0.0,0.0,0.000283144,0.0006480656666666666,0.020993700333333334,0.0,0.012926111666666665,0.0,0.0,0.0,0.0,0.0028642976666666668,0.00016924366666666666,0.0,0.0,0.0,0.013166514333333332,0.0,0.0,0.0,0.001994516,0.0,0.0,0.0,0.0,8e-07,0.0,0.0,0.0,0.0024317423333333333,0.0,0.0,0.0,0.0,0.0,0.00010891933333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000695125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.966666666666667e-06,4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097C,0.19665777129970094,0.0,0.007383346748893335,0.040432105522793714,0.0,0.0,0.00034612766666666664,0.00041336466666666664,0.023690034,0.0,0.010504980333333332,0.0,0.0,0.0,0.0,0.003054771,0.0004934136666666667,0.0,0.0,0.0,0.012837277333333334,0.0,0.0,5.033333333333333e-07,0.0021967863333333336,0.0,0.0,0.0,0.0,2.166666666666667e-06,0.0,0.0,0.0,0.003503839333333333,0.0,0.0,0.0,0.0,0.0,8.339966666666666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047215366666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1166666666666666e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097D,0.20388336173731827,0.0,0.011921257896096854,0.03866148969581958,0.005647633914801765,0.0,0.0004472596666666667,0.00045890866666666665,0.02692647233333333,7.733333333333333e-07,0.009074980333333333,0.0,2.436666666666667e-06,0.0,0.0,0.003501322666666666,0.0010616233333333334,0.0,6.7e-06,0.0,5.5e-07,0.0,0.0,0.0,0.0029610906666666663,0.0,0.0,0.0,0.0,1.1566666666666667e-06,0.0,0.0,0.0,0.004631000666666666,0.0,0.0,0.0,0.0,0.0,3.86e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000432989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.433333333333332e-07,0.0,0.0,0.0,0.0,0.0,1.1666666666666666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
